timestamp_utc,row_index,total_rows,patent_id,source_pdf,parse_status,parse_error,used_ocr,text_length
2026-05-11T09:41:27.814453+00:00,271,500,CN109346656B,CN109346656B.pdf,success,,False,15026
2026-05-11T09:41:58.271153+00:00,272,500,CN104282883B,CN104282883B.pdf,success_ocr,,True,8182
2026-05-11T09:41:58.318845+00:00,273,500,CN114361715B,CN114361715B.pdf,success,,False,10479
2026-05-11T09:41:58.348950+00:00,274,500,CN113764762A,CN113764762A.pdf,success,,False,15179
2026-05-11T09:41:58.370439+00:00,275,500,CN110336087A,CN110336087A.pdf,success,,False,6931
2026-05-11T09:41:58.461355+00:00,276,500,CN118888688A,CN118888688A.pdf,success,,False,67144
2026-05-11T09:41:58.514984+00:00,277,500,CN119227512A,CN119227512A.pdf,success,,False,22052
2026-05-11T09:41:58.555938+00:00,278,500,CN121878486A,CN121878486A.pdf,success,,False,21640
2026-05-11T09:41:58.587131+00:00,279,500,CN112820934A,CN112820934A.pdf,success,,False,16676
2026-05-11T09:41:58.679550+00:00,280,500,CN118888688B,CN118888688B.pdf,success,,False,67802
2026-05-11T09:41:58.734022+00:00,281,500,CN111769287A,CN111769287A.pdf,success,,False,10643
2026-05-11T09:41:58.768040+00:00,282,500,CN112940650A,CN112940650A.pdf,success,,False,16813
2026-05-11T09:42:22.303088+00:00,283,500,CN102082273A,CN102082273A.pdf,success_ocr,,True,7126
2026-05-11T09:42:47.031175+00:00,284,500,CN102082273B,CN102082273B.pdf,success_ocr,,True,7611
2026-05-11T09:42:47.069245+00:00,285,500,CN117247005A,CN117247005A.pdf,success,,False,12081
2026-05-11T09:42:47.103515+00:00,286,500,CN117247005B,CN117247005B.pdf,success,,False,12167
2026-05-11T09:42:47.126141+00:00,287,500,CN116914876A,CN116914876A.pdf,success,,False,9165
2026-05-11T09:42:47.167924+00:00,288,500,CN120127225A,CN120127225A.pdf,success,,False,17302
2026-05-11T09:42:47.195641+00:00,289,500,CN113690402A,CN113690402A.pdf,success,,False,6406
2026-05-11T09:42:47.218222+00:00,290,500,CN113690402B,CN113690402B.pdf,success,,False,6554
2026-05-11T09:42:47.241414+00:00,291,500,CN108511684A,CN108511684A.pdf,success,,False,8932
2026-05-11T09:42:47.272053+00:00,292,500,CN110600710A,CN110600710A.pdf,success,,False,13513
2026-05-11T09:42:47.303617+00:00,293,500,CN113054162A,CN113054162A.pdf,success,,False,15095
2026-05-11T09:42:47.329957+00:00,294,500,CN217955933U,CN217955933U.pdf,success,,False,12854
2026-05-11T09:42:47.353072+00:00,295,500,CN113130999B,CN113130999B.pdf,success,,False,8262
2026-05-11T09:42:47.390091+00:00,296,500,CN119330911B,CN119330911B.pdf,success,,False,14450
2026-05-11T09:42:47.408102+00:00,297,500,CN108574124A,CN108574124A.pdf,success,,False,6098
2026-05-11T09:42:47.445536+00:00,298,500,CN111052459A,CN111052459A.pdf,success,,False,23740
2026-05-11T09:42:47.466029+00:00,299,500,CN105428721B,CN105428721B.pdf,success,,False,6956
2026-05-11T09:42:47.495172+00:00,300,500,CN114122385A,CN114122385A.pdf,success,,False,15034
2026-05-11T09:42:47.528644+00:00,301,500,CN114122385B,CN114122385B.pdf,success,,False,15312
2026-05-11T09:42:47.571926+00:00,302,500,CN120674443A,CN120674443A.pdf,success,,False,16607
2026-05-11T09:42:47.618648+00:00,303,500,CN120674443B,CN120674443B.pdf,success,,False,17037
2026-05-11T09:42:47.638901+00:00,304,500,CN109216768B,CN109216768B.pdf,success,,False,10119
2026-05-11T09:42:47.658550+00:00,305,500,CN206820070U,CN206820070U.pdf,success,,False,6643
2026-05-11T09:42:47.686686+00:00,306,500,CN111354980A,CN111354980A.pdf,success,,False,12576
2026-05-11T09:42:47.713598+00:00,307,500,CN115692623A,CN115692623A.pdf,success,,False,12867
2026-05-11T09:42:47.746132+00:00,308,500,CN110422890A,CN110422890A.pdf,success,,False,14080
2026-05-11T09:42:47.769852+00:00,309,500,CN116259711A,CN116259711A.pdf,success,,False,10888
2026-05-11T09:42:47.793136+00:00,310,500,CN118610382A,CN118610382A.pdf,success,,False,10170
2026-05-11T09:42:47.834710+00:00,311,500,CN120432663A,CN120432663A.pdf,success,,False,18740
2026-05-11T09:42:47.873123+00:00,312,500,CN120432663B,CN120432663B.pdf,success,,False,19092
2026-05-11T09:43:35.591355+00:00,313,500,CN106898749A,CN106898749A.pdf,success_ocr,,True,13699
2026-05-11T09:43:35.619145+00:00,314,500,CN107565096A,CN107565096A.pdf,success,,False,8286
2026-05-11T09:43:35.652533+00:00,315,500,CN109244418A,CN109244418A.pdf,success,,False,14228
2026-05-11T09:43:35.675712+00:00,316,500,CN109768218A,CN109768218A.pdf,success,,False,7455
2026-05-11T09:43:35.699004+00:00,317,500,CN109888181A,CN109888181A.pdf,success,,False,7786
2026-05-11T09:43:35.726017+00:00,318,500,CN120376878A,CN120376878A.pdf,success,,False,6657
2026-05-11T09:43:35.759991+00:00,319,500,CN119330911A,CN119330911A.pdf,success,,False,14069
2026-05-11T09:43:35.783321+00:00,320,500,CN210778776U,CN210778776U.pdf,success,,False,9973
2026-05-11T09:44:14.286930+00:00,321,500,CN106910854A,CN106910854A.pdf,success_ocr,,True,11957
2026-05-11T09:44:14.321414+00:00,322,500,CN118367248A,CN118367248A.pdf,success,,False,9207
2026-05-11T09:44:14.345783+00:00,323,500,CN119994211A,CN119994211A.pdf,success,,False,5216
2026-05-11T09:44:45.359129+00:00,324,500,CN103151473B,CN103151473B.pdf,success_ocr,,True,7577
2026-05-11T09:44:45.390240+00:00,325,500,CN113130999A,CN113130999A.pdf,success,,False,7891
2026-05-11T09:44:45.482446+00:00,326,500,CN115832241B,CN115832241B.pdf,success,,False,38945
2026-05-11T09:45:37.387697+00:00,327,500,CN103904290B,CN103904290B.pdf,success_ocr,,True,14802
2026-05-11T09:46:30.456164+00:00,328,500,CN103904290A,CN103904290A.pdf,success_ocr,,True,14293
2026-05-11T09:46:30.516671+00:00,329,500,CN110783570A,CN110783570A.pdf,success,,False,34507
2026-05-11T09:46:30.535418+00:00,330,500,CN215771209U,CN215771209U.pdf,success,,False,4685
2026-05-11T09:46:30.563393+00:00,331,500,CN117013068A,CN117013068A.pdf,success,,False,8912
2026-05-11T09:46:59.268514+00:00,332,500,CN103151569A,CN103151569A.pdf,success_ocr,,True,8902
2026-05-11T09:47:31.880344+00:00,333,500,CN103151569B,CN103151569B.pdf,success_ocr,,True,9181
2026-05-11T09:47:31.909171+00:00,334,500,CN111509298B,CN111509298B.pdf,success,,False,10640
2026-05-11T09:47:31.939177+00:00,335,500,CN109411841A,CN109411841A.pdf,success,,False,10446
2026-05-11T09:47:31.964620+00:00,336,500,CN209200105U,CN209200105U.pdf,success,,False,10504
2026-05-11T09:47:32.000488+00:00,337,500,CN214313296U,CN214313296U.pdf,success,,False,15668
2026-05-11T09:47:32.025841+00:00,338,500,CN116154310A,CN116154310A.pdf,success,,False,10506
2026-05-11T09:47:32.050156+00:00,339,500,CN111354980B,CN111354980B.pdf,success,,False,12720
2026-05-11T09:47:32.083571+00:00,340,500,CN121307263A,CN121307263A.pdf,success,,False,13587
2026-05-11T09:48:05.859970+00:00,341,500,CN103117370A,CN103117370A.pdf,success_ocr,,True,7904
2026-05-11T09:48:05.894527+00:00,342,500,CN116487704A,CN116487704A.pdf,success,,False,11263
2026-05-11T09:48:05.924397+00:00,343,500,CN117895184A,CN117895184A.pdf,success,,False,9305
2026-05-11T09:48:05.956652+00:00,344,500,CN116632353A,CN116632353A.pdf,success,,False,11603
2026-05-11T09:48:05.986492+00:00,345,500,CN118610579A,CN118610579A.pdf,success,,False,8254
2026-05-11T09:48:06.043527+00:00,346,500,CN108666499A,CN108666499A.pdf,success,,False,39201
2026-05-11T09:48:06.064837+00:00,347,500,CN112421118A,CN112421118A.pdf,success,,False,8488
2026-05-11T09:49:02.107613+00:00,348,500,CN103022478A,CN103022478A.pdf,success_ocr,,True,15381
2026-05-11T09:49:02.131596+00:00,349,500,CN112713323A,CN112713323A.pdf,success,,False,8314
2026-05-11T09:49:02.166748+00:00,350,500,CN116632353B,CN116632353B.pdf,success,,False,12145
2026-05-11T09:49:02.236510+00:00,351,500,CN110521032A,CN110521032A.pdf,success,,False,48458
2026-05-11T09:49:02.258269+00:00,352,500,CN108539156A,CN108539156A.pdf,success,,False,9136
2026-05-11T09:49:28.218527+00:00,353,500,CN1780031A,CN1780031A.pdf,success_ocr,,True,6420
2026-05-11T09:49:28.262084+00:00,354,500,CN105552344B,CN105552344B.pdf,success,,False,18611
2026-05-11T09:50:24.790732+00:00,355,500,CN202695647U,CN202695647U.pdf,success_ocr,,True,15486
2026-05-11T09:51:28.888244+00:00,356,500,CN102751542B,CN102751542B.pdf,success_ocr,,True,15770
2026-05-11T09:51:28.926413+00:00,357,500,CN112352333A,CN112352333A.pdf,success,,False,10548
2026-05-11T09:51:28.957272+00:00,358,500,CN109004159A,CN109004159A.pdf,success,,False,12157
2026-05-11T09:51:28.977679+00:00,359,500,CN108172919A,CN108172919A.pdf,success,,False,8471
2026-05-11T09:51:28.996294+00:00,360,500,CN111384456A,CN111384456A.pdf,success,,False,6574
2026-05-11T09:51:29.025608+00:00,361,500,CN120961402A,CN120961402A.pdf,success,,False,9153
2026-05-11T09:51:29.050853+00:00,362,500,CN114039094A,CN114039094A.pdf,success,,False,11659
2026-05-11T09:51:29.086007+00:00,363,500,CN114639874A,CN114639874A.pdf,success,,False,12809
2026-05-11T09:52:35.318065+00:00,364,500,CN103904291A,CN103904291A.pdf,success_ocr,,True,17854
2026-05-11T09:52:35.349910+00:00,365,500,CN119899365A,CN119899365A.pdf,success,,False,6431
2026-05-11T09:53:36.092200+00:00,366,500,CN104966848A,CN104966848A.pdf,success_ocr,,True,17060
2026-05-11T09:53:36.150665+00:00,367,500,CN121642093A,CN121642093A.pdf,success,,False,24986
2026-05-11T09:54:03.925750+00:00,368,500,CN206060241U,CN206060241U.pdf,success_ocr,,True,8385
2026-05-11T09:54:52.497480+00:00,369,500,CN101640270A,CN101640270A.pdf,success_ocr,,True,11115
2026-05-11T09:54:52.531504+00:00,370,500,CN114242978A,CN114242978A.pdf,success,,False,14318
2026-05-11T09:55:53.059035+00:00,371,500,CN105845909A,CN105845909A.pdf,success_ocr,,True,19219
2026-05-11T09:56:37.176759+00:00,372,500,CN206060242U,CN206060242U.pdf,success_ocr,,True,12016
2026-05-11T09:57:32.999219+00:00,373,500,CN102569723A,CN102569723A.pdf,success_ocr,,True,15341
2026-05-11T09:57:33.040407+00:00,374,500,CN113261132A,CN113261132A.pdf,success,,False,14616
2026-05-11T09:58:33.095218+00:00,375,500,CN103904291B,CN103904291B.pdf,success_ocr,,True,18175
2026-05-11T09:58:33.169070+00:00,376,500,CN110521032B,CN110521032B.pdf,success,,False,48666
2026-05-11T09:58:33.208777+00:00,377,500,CN119315211A,CN119315211A.pdf,success,,False,12972
2026-05-11T09:58:33.225997+00:00,378,500,CN208256763U,CN208256763U.pdf,success,,False,4548
2026-05-11T09:58:33.245355+00:00,379,500,CN108206278A,CN108206278A.pdf,success,,False,8018
2026-05-11T09:59:41.984164+00:00,380,500,CN105895875A,CN105895875A.pdf,success_ocr,,True,22226
2026-05-11T09:59:42.018852+00:00,381,500,CN108539121A,CN108539121A.pdf,success,,False,8736
2026-05-11T09:59:42.054568+00:00,382,500,CN119890247A,CN119890247A.pdf,success,,False,10625
2026-05-11T09:59:42.077538+00:00,383,500,CN106099073B,CN106099073B.pdf,success,,False,8216
2026-05-11T10:00:42.236272+00:00,384,500,CN103022478B,CN103022478B.pdf,success_ocr,,True,15393
2026-05-11T10:01:43.763031+00:00,385,500,CN102751542A,CN102751542A.pdf,success_ocr,,True,14843
2026-05-11T10:02:13.747635+00:00,386,500,CN106025283A,CN106025283A.pdf,success_ocr,,True,9853
2026-05-11T10:03:13.655113+00:00,387,500,CN105958016A,CN105958016A.pdf,success_ocr,,True,19286
2026-05-11T10:03:55.590933+00:00,388,500,CN105789572B,CN105789572B.pdf,success_ocr,,True,13156
2026-05-11T10:04:41.307099+00:00,389,500,CN105789572A,CN105789572A.pdf,success_ocr,,True,13271
2026-05-11T10:04:41.351607+00:00,390,500,CN118472570A,CN118472570A.pdf,success,,False,7178
2026-05-11T10:04:41.374669+00:00,391,500,CN213636178U,CN213636178U.pdf,success,,False,8220
2026-05-11T10:05:23.026256+00:00,392,500,CN105322227A,CN105322227A.pdf,success_ocr,,True,11806
2026-05-11T10:05:23.059995+00:00,393,500,CN212434721U,CN212434721U.pdf,success,,False,10561
2026-05-11T10:05:23.093775+00:00,394,500,CN115692623B,CN115692623B.pdf,success,,False,13015
2026-05-11T10:05:23.121785+00:00,395,500,CN119447471A,CN119447471A.pdf,success,,False,7890
2026-05-11T10:05:23.159999+00:00,396,500,CN105895875B,CN105895875B.pdf,success,,False,21852
2026-05-11T10:05:23.202424+00:00,397,500,CN120015936A,CN120015936A.pdf,success,,False,15496
2026-05-11T10:05:23.225979+00:00,398,500,CN111509298A,CN111509298A.pdf,success,,False,10432
2026-05-11T10:06:06.415323+00:00,399,500,CN105789562A,CN105789562A.pdf,success_ocr,,True,12604
2026-05-11T10:06:53.512471+00:00,400,500,CN105789573A,CN105789573A.pdf,success_ocr,,True,14118
2026-05-11T10:07:36.860347+00:00,401,500,CN105789573B,CN105789573B.pdf,success_ocr,,True,13707
2026-05-11T10:07:54.742479+00:00,402,500,CN104425816A,CN104425816A.pdf,success_ocr,,True,6005
2026-05-11T10:07:54.771587+00:00,403,500,CN109560237A,CN109560237A.pdf,success,,False,7048
2026-05-11T10:07:54.799777+00:00,404,500,CN117039324A,CN117039324A.pdf,success,,False,9950
2026-05-11T10:07:54.824745+00:00,405,500,CN113097479A,CN113097479A.pdf,success,,False,9792
2026-05-11T10:07:54.857331+00:00,406,500,CN113097479B,CN113097479B.pdf,success,,False,10101
2026-05-11T10:07:54.902694+00:00,407,500,CN118630173A,CN118630173A.pdf,success,,False,14729
2026-05-11T10:07:54.936077+00:00,408,500,CN105845909B,CN105845909B.pdf,success,,False,18014
2026-05-11T10:07:54.967724+00:00,409,500,CN119481383A,CN119481383A.pdf,success,,False,15134
2026-05-11T10:07:54.989050+00:00,410,500,CN108461850A,CN108461850A.pdf,success,,False,7699
2026-05-11T10:07:55.028154+00:00,411,500,CN114883648B,CN114883648B.pdf,success,,False,16064
2026-05-11T10:07:55.055641+00:00,412,500,CN113871712B,CN113871712B.pdf,success,,False,9951
2026-05-11T10:08:20.544287+00:00,413,500,CN106876792A,CN106876792A.pdf,success_ocr,,True,6865
2026-05-11T10:08:20.594510+00:00,414,500,CN118221075A,CN118221075A.pdf,success,,False,20856
2026-05-11T10:08:20.640194+00:00,415,500,CN107431185B,CN107431185B.pdf,success,,False,26682
2026-05-11T10:08:20.771036+00:00,416,500,CN114641875A,CN114641875A.pdf,success,,False,77636
2026-05-11T10:08:20.803168+00:00,417,500,CN115911534A,CN115911534A.pdf,success,,False,7185
2026-05-11T10:08:20.857687+00:00,418,500,CN114267836A,CN114267836A.pdf,success,,False,33445
2026-05-11T10:08:20.888343+00:00,419,500,CN116995295A,CN116995295A.pdf,success,,False,8366
2026-05-11T10:08:52.012577+00:00,420,500,CN204167420U,CN204167420U.pdf,success_ocr,,True,8043
2026-05-11T10:08:52.071084+00:00,421,500,CN117673262A,CN117673262A.pdf,success,,False,13072
2026-05-11T10:08:52.104023+00:00,422,500,CN120109145A,CN120109145A.pdf,success,,False,14509
2026-05-11T10:08:52.125286+00:00,423,500,CN213304223U,CN213304223U.pdf,success,,False,7057
2026-05-11T10:09:33.878456+00:00,424,500,CN105336990A,CN105336990A.pdf,success_ocr,,True,11099
2026-05-11T10:09:33.914058+00:00,425,500,CN118398904A,CN118398904A.pdf,success,,False,7358
2026-05-11T10:09:33.947422+00:00,426,500,CN106025283B,CN106025283B.pdf,success,,False,10058
2026-05-11T10:12:29.946108+00:00,427,500,CN102618097B,CN102618097B.pdf,success_ocr,,True,19617
2026-05-11T10:14:02.909509+00:00,428,500,CN102618097A,CN102618097A.pdf,success_ocr,,True,18993
2026-05-11T10:14:02.958996+00:00,429,500,CN119069809A,CN119069809A.pdf,success,,False,9732
2026-05-11T10:14:03.006564+00:00,430,500,CN118221075B,CN118221075B.pdf,success,,False,20987
2026-05-11T10:14:33.328980+00:00,431,500,CN206164117U,CN206164117U.pdf,success_ocr,,True,8168
2026-05-11T10:14:33.353396+00:00,432,500,CN112490524A,CN112490524A.pdf,success,,False,5971
2026-05-11T10:15:41.628736+00:00,433,500,CN106415897A,CN106415897A.pdf,success_ocr,,True,17498
2026-05-11T10:15:41.681560+00:00,434,500,CN106415897B,CN106415897B.pdf,success,,False,18485
2026-05-11T10:15:41.719927+00:00,435,500,CN111755689A,CN111755689A.pdf,success,,False,17708
2026-05-11T10:15:41.739122+00:00,436,500,CN207517775U,CN207517775U.pdf,success,,False,6538
2026-05-11T10:15:41.766397+00:00,437,500,CN113871712A,CN113871712A.pdf,success,,False,9919
2026-05-11T10:15:41.788167+00:00,438,500,CN112750981B,CN112750981B.pdf,success,,False,10638
2026-05-11T10:15:41.817348+00:00,439,500,CN116154290A,CN116154290A.pdf,success,,False,10955
2026-05-11T10:15:41.837328+00:00,440,500,CN219801086U,CN219801086U.pdf,success,,False,8490
2026-05-11T10:15:41.871441+00:00,441,500,CN117630685A,CN117630685A.pdf,success,,False,9249
2026-05-11T10:15:41.901790+00:00,442,500,CN110471001A,CN110471001A.pdf,success,,False,15264
2026-05-11T10:15:41.928409+00:00,443,500,CN109860489A,CN109860489A.pdf,success,,False,13995
2026-05-11T10:15:41.990985+00:00,444,500,CN115832241A,CN115832241A.pdf,success,,False,36640
2026-05-11T10:16:09.108434+00:00,445,500,CN102738456A,CN102738456A.pdf,success_ocr,,True,7761
2026-05-11T10:16:09.141061+00:00,446,500,CN109994773A,CN109994773A.pdf,success,,False,9271
2026-05-11T10:16:09.163398+00:00,447,500,CN115561647A,CN115561647A.pdf,success,,False,7747
2026-05-11T10:16:09.209712+00:00,448,500,CN107431185A,CN107431185A.pdf,success,,False,26111
2026-05-11T10:16:26.045559+00:00,449,500,CN106601987A,CN106601987A.pdf,success_ocr,,True,4355
2026-05-11T10:16:26.074537+00:00,450,500,CN108767310A,CN108767310A.pdf,success,,False,9207
2026-05-11T10:16:26.118060+00:00,451,500,CN116936750A,CN116936750A.pdf,success,,False,16556
2026-05-11T10:16:26.147643+00:00,452,500,CN119581478A,CN119581478A.pdf,success,,False,12959
2026-05-11T10:16:26.173177+00:00,453,500,CN115172882A,CN115172882A.pdf,success,,False,9472
2026-05-11T10:16:26.196705+00:00,454,500,CN109659492A,CN109659492A.pdf,success,,False,9986
2026-05-11T10:16:26.235878+00:00,455,500,CN118899405A,CN118899405A.pdf,success,,False,18358
2026-05-11T10:16:26.270465+00:00,456,500,CN119725734A,CN119725734A.pdf,success,,False,14161
2026-05-11T10:16:26.305569+00:00,457,500,CN119725734B,CN119725734B.pdf,success,,False,14312
2026-05-11T10:17:26.661989+00:00,458,500,CN103187590A,CN103187590A.pdf,success_ocr,,True,16634
2026-05-11T10:17:26.702034+00:00,459,500,CN120690922A,CN120690922A.pdf,success,,False,11616
2026-05-11T10:17:26.752748+00:00,460,500,CN119463757A,CN119463757A.pdf,success,,False,27898
2026-05-11T10:17:26.789262+00:00,461,500,CN115189021A,CN115189021A.pdf,success,,False,13499
2026-05-11T10:17:26.823385+00:00,462,500,CN110471001B,CN110471001B.pdf,success,,False,15681
2026-05-11T10:17:26.848599+00:00,463,500,CN113140796B,CN113140796B.pdf,success,,False,8657
2026-05-11T10:17:26.884952+00:00,464,500,CN104157812B,CN104157812B.pdf,success,,False,15868
2026-05-11T10:17:26.919490+00:00,465,500,CN120199902A,CN120199902A.pdf,success,,False,9919
2026-05-11T10:17:26.941650+00:00,466,500,CN113675468A,CN113675468A.pdf,success,,False,7243
2026-05-11T10:17:26.964807+00:00,467,500,CN115425291A,CN115425291A.pdf,success,,False,9671
2026-05-11T10:18:20.427543+00:00,468,500,CN103187590B,CN103187590B.pdf,success_ocr,,True,16503
2026-05-11T10:18:20.533765+00:00,469,500,CN109661737A,CN109661737A.pdf,success,,False,67715
2026-05-11T10:18:20.567225+00:00,470,500,CN116565171A,CN116565171A.pdf,success,,False,17626
2026-05-11T10:18:47.605239+00:00,471,500,CN105720233A,CN105720233A.pdf,success_ocr,,True,8426
2026-05-11T10:18:47.641637+00:00,472,500,CN105720233B,CN105720233B.pdf,success,,False,9281
2026-05-11T10:18:47.661906+00:00,473,500,CN217522187U,CN217522187U.pdf,success,,False,4782
2026-05-11T10:18:47.716895+00:00,474,500,CN113130997B,CN113130997B.pdf,success,,False,23752
2026-05-11T10:18:47.747062+00:00,475,500,CN117638270A,CN117638270A.pdf,success,,False,11891
2026-05-11T10:18:47.761587+00:00,476,500,CN106601987B,CN106601987B.pdf,success,,False,4808
2026-05-11T10:18:47.784499+00:00,477,500,CN114014377A,CN114014377A.pdf,success,,False,10293
2026-05-11T10:18:47.810172+00:00,478,500,CN115000510A,CN115000510A.pdf,success,,False,11322
2026-05-11T10:18:47.833323+00:00,479,500,CN114014377B,CN114014377B.pdf,success,,False,10462
2026-05-11T10:19:09.531288+00:00,480,500,CN206059574U,CN206059574U.pdf,success_ocr,,True,6156
2026-05-11T10:19:09.612901+00:00,481,500,CN114566707A,CN114566707A.pdf,success,,False,8829
2026-05-11T10:19:48.600812+00:00,482,500,CN105680098A,CN105680098A.pdf,success_ocr,,True,9983
2026-05-11T10:19:48.714831+00:00,483,500,CN109661737B,CN109661737B.pdf,success,,False,69951
2026-05-11T10:20:40.701935+00:00,484,500,CN107369835A,CN107369835A.pdf,success_ocr,,True,13950
2026-05-11T10:21:18.552321+00:00,485,500,CN108110319A,CN108110319A.pdf,success_ocr,,True,10983
2026-05-11T10:22:01.667326+00:00,486,500,CN101640270B,CN101640270B.pdf,success_ocr,,True,11525
2026-05-11T10:22:30.547396+00:00,487,500,CN102782910A,CN102782910A.pdf,success_ocr,,True,8184
2026-05-11T10:23:18.617010+00:00,488,500,CN106558664A,CN106558664A.pdf,success_ocr,,True,14399
2026-05-11T10:23:18.696676+00:00,489,500,CN112094372A,CN112094372A.pdf,success,,False,43652
2026-05-11T10:23:53.355715+00:00,490,500,CN102208633A,CN102208633A.pdf,success_ocr,,True,10585
2026-05-11T10:24:32.844979+00:00,491,500,CN102769149A,CN102769149A.pdf,success_ocr,,True,10796
2026-05-11T10:24:32.886065+00:00,492,500,CN109244529A,CN109244529A.pdf,success,,False,12354
2026-05-11T10:24:32.922531+00:00,493,500,CN115308609B,CN115308609B.pdf,success,,False,10034
2026-05-11T10:24:32.949606+00:00,494,500,CN116598716A,CN116598716A.pdf,success,,False,13157
2026-05-11T10:24:59.539596+00:00,495,500,CN106159201A,CN106159201A.pdf,success_ocr,,True,7722
2026-05-11T10:24:59.566939+00:00,496,500,CN106848404B,CN106848404B.pdf,success,,False,9324
2026-05-11T10:24:59.604322+00:00,497,500,CN111129441A,CN111129441A.pdf,success,,False,17110
2026-05-11T10:25:26.784362+00:00,498,500,CN102754256B,CN102754256B.pdf,success_ocr,,True,8405
2026-05-11T10:25:52.371070+00:00,499,500,CN102754256A,CN102754256A.pdf,success_ocr,,True,8356
2026-05-11T10:25:52.413248+00:00,500,500,CN112750981A,CN112750981A.pdf,success,,False,10196
